BAND,ORIGINAL_BAND,EVENT_TYPE,EVENT_DATE,EVENT_YEAR,ISO_COUNTRY,LAT_DD,LON_DD,CP,BAND_TYPE,SPECIES_ID,BIRD_STATUS,AGE_CODE,SEX_CODE,SPECIES_NAME,SCIENTIFIC_NAME,AGE_DESCRIPTION,SEX_DESCRIPTION
B49436179214,B49436179214,B,07/22/1964,1964,BS,21.08333,-73.41667,10.0,11,1820,3.0,4.0,0.0,American Flamingo,Phoenicopterus ruber,Local,Unknown
B99436179503,B99436179503,B,07/22/1964,1964,BS,21.08333,-73.41667,10.0,11,1820,3.0,4.0,0.0,American Flamingo,Phoenicopterus ruber,Local,Unknown
B49436179537,B49436179537,B,07/22/1964,1964,BS,21.08333,-73.41667,10.0,11,1820,3.0,4.0,0.0,American Flamingo,Phoenicopterus ruber,Local,Unknown
B99436179521,B99436179521,B,07/22/1964,1964,BS,21.08333,-73.41667,10.0,11,1820,3.0,4.0,0.0,American Flamingo,Phoenicopterus ruber,Local,Unknown
B99436179586,B99436179586,B,07/22/1964,1964,BS,21.08333,-73.41667,10.0,11,1820,3.0,4.0,0.0,American Flamingo,Phoenicopterus ruber,Local,Unknown
B79436179573,B79436179573,B,07/22/1964,1964,BS,21.08333,-73.41667,10.0,11,1820,3.0,4.0,0.0,American Flamingo,Phoenicopterus ruber,Local,Unknown
B19436179564,B19436179564,B,07/22/1964,1964,BS,21.08333,-73.41667,10.0,11,1820,3.0,4.0,0.0,American Flamingo,Phoenicopterus ruber,Local,Unknown
B49436179433,B49436179433,B,07/22/1964,1964,BS,21.08333,-73.41667,10.0,11,1820,3.0,4.0,0.0,American Flamingo,Phoenicopterus ruber,Local,Unknown
B99436179424,B99436179424,B,07/22/1964,1964,BS,21.08333,-73.41667,10.0,11,1820,3.0,4.0,0.0,American Flamingo,Phoenicopterus ruber,Local,Unknown
B49436179699,B49436179699,B,07/22/1964,1964,BS,21.08333,-73.41667,10.0,11,1820,3.0,4.0,0.0,American Flamingo,Phoenicopterus ruber,Local,Unknown
B99436179689,B99436179689,B,07/22/1964,1964,BS,21.08333,-73.41667,10.0,11,1820,3.0,4.0,0.0,American Flamingo,Phoenicopterus ruber,Local,Unknown
B69436179871,B69436179871,B,07/22/1964,1964,BS,21.08333,-73.41667,10.0,11,1820,3.0,4.0,0.0,American Flamingo,Phoenicopterus ruber,Local,Unknown
B79436179759,B79436179759,B,07/22/1964,1964,BS,21.08333,-73.41667,10.0,11,1820,3.0,4.0,0.0,American Flamingo,Phoenicopterus ruber,Local,Unknown
B79436179731,B79436179731,B,07/22/1964,1964,BS,21.08333,-73.41667,10.0,11,1820,3.0,4.0,0.0,American Flamingo,Phoenicopterus ruber,Local,Unknown
B99436179661,B99436179661,B,07/22/1964,1964,BS,21.08333,-73.41667,10.0,11,1820,3.0,4.0,0.0,American Flamingo,Phoenicopterus ruber,Local,Unknown
