BAND,ORIGINAL_BAND,EVENT_TYPE,EVENT_DATE,EVENT_YEAR,ISO_COUNTRY,LAT_DD,LON_DD,CP,BAND_TYPE,SPECIES_ID,BIRD_STATUS,AGE_CODE,SEX_CODE,SPECIES_NAME,SCIENTIFIC_NAME,AGE_DESCRIPTION,SEX_DESCRIPTION
B28362074197,B28362074197,B,09/10/2020,2020,US,59.65833,-151.59167,1.0,01,3720,3.0,2.0,5.0,Northern Saw-whet Owl,Aegolius acadicus,Hatching Year,Female
B08362074127,B08362074127,B,09/10/2020,2020,US,59.65833,-151.59167,1.0,01,3720,3.0,2.0,4.0,Northern Saw-whet Owl,Aegolius acadicus,Hatching Year,Male
B08362074288,B08362074288,B,09/10/2020,2020,US,59.65833,-151.59167,1.0,01,3720,3.0,2.0,4.0,Northern Saw-whet Owl,Aegolius acadicus,Hatching Year,Male
B28362074274,B28362074274,B,09/10/2020,2020,US,59.65833,-151.59167,1.0,01,3720,3.0,2.0,0.0,Northern Saw-whet Owl,Aegolius acadicus,Hatching Year,Unknown
B28362074110,B28362074110,B,09/10/2020,2020,US,59.65833,-151.59167,1.0,01,3720,3.0,2.0,4.0,Northern Saw-whet Owl,Aegolius acadicus,Hatching Year,Male
B38362074172,B38362074172,B,09/11/2020,2020,US,59.65833,-151.59167,1.0,01,3720,3.0,2.0,4.0,Northern Saw-whet Owl,Aegolius acadicus,Hatching Year,Male
B48362743092,B48362743092,B,09/11/2020,2020,US,59.65833,-151.59167,1.0,01,3720,3.0,2.0,0.0,Northern Saw-whet Owl,Aegolius acadicus,Hatching Year,Unknown
B78362743003,B78362743003,B,09/11/2020,2020,US,59.65833,-151.59167,1.0,01,3720,3.0,2.0,4.0,Northern Saw-whet Owl,Aegolius acadicus,Hatching Year,Male
B48362743016,B48362743016,B,09/11/2020,2020,US,59.65833,-151.59167,1.0,01,3720,3.0,2.0,4.0,Northern Saw-whet Owl,Aegolius acadicus,Hatching Year,Male
B28940260760,B28940260760,B,10/08/2014,2014,CA,53.35833,-112.40833,1.0,47,3720,3.0,2.0,5.0,Northern Saw-whet Owl,Aegolius acadicus,Hatching Year,Female
B38940037338,B38940037338,B,10/08/2014,2014,CA,50.75,-114.25,10.0,47,3720,3.0,2.0,4.0,Northern Saw-whet Owl,Aegolius acadicus,Hatching Year,Male
B98940232333,B98940232333,B,10/07/2014,2014,CA,56.25,-117.58333,10.0,47,3720,3.0,2.0,0.0,Northern Saw-whet Owl,Aegolius acadicus,Hatching Year,Unknown
B48940342619,B48940342619,B,10/08/2014,2014,CA,53.91667,-111.25,10.0,47,3720,3.0,2.0,4.0,Northern Saw-whet Owl,Aegolius acadicus,Hatching Year,Male
B09010413631,B09010413631,B,10/08/2014,2014,CA,55.40833,-114.80833,1.0,07,3720,3.0,8.0,5.0,Northern Saw-whet Owl,Aegolius acadicus,After Third Year,Female
B68940260778,B68940260778,B,10/08/2014,2014,CA,53.35833,-112.40833,1.0,47,3720,3.0,2.0,0.0,Northern Saw-whet Owl,Aegolius acadicus,Hatching Year,Unknown
B08940230140,B08940230140,B,10/08/2014,2014,CA,49.66389,-110.30306,0.0,47,3720,3.0,2.0,5.0,Northern Saw-whet Owl,Aegolius acadicus,Hatching Year,Female
B88940332480,B88940332480,B,10/08/2014,2014,CA,53.08333,-113.41667,10.0,47,3720,3.0,5.0,0.0,Northern Saw-whet Owl,Aegolius acadicus,Second Year,Unknown
B38940342280,B38940342280,B,10/08/2014,2014,CA,53.91667,-111.25,10.0,47,3720,3.0,2.0,5.0,Northern Saw-whet Owl,Aegolius acadicus,Hatching Year,Female
B48940342293,B48940342293,B,10/08/2014,2014,CA,53.91667,-111.41667,10.0,47,3720,3.0,1.0,5.0,Northern Saw-whet Owl,Aegolius acadicus,After Hatching Year,Female
B08940260708,B08940260708,B,10/07/2014,2014,CA,53.35833,-112.40833,1.0,47,3720,3.0,6.0,5.0,Northern Saw-whet Owl,Aegolius acadicus,After Second Year,Female
B38940342204,B38940342204,B,10/07/2014,2014,CA,53.91667,-111.41667,10.0,47,3720,3.0,1.0,5.0,Northern Saw-whet Owl,Aegolius acadicus,After Hatching Year,Female
B08940260789,B08940260789,B,10/07/2014,2014,CA,53.35833,-112.40833,1.0,47,3720,3.0,6.0,5.0,Northern Saw-whet Owl,Aegolius acadicus,After Second Year,Female
B38940037419,B38940037419,B,10/07/2014,2014,CA,50.75,-114.25,10.0,47,3720,3.0,5.0,0.0,Northern Saw-whet Owl,Aegolius acadicus,Second Year,Unknown
B38940037494,B38940037494,B,10/07/2014,2014,CA,50.75,-114.25,10.0,47,3720,3.0,6.0,5.0,Northern Saw-whet Owl,Aegolius acadicus,After Second Year,Female
B28940230280,B28940230280,B,10/07/2014,2014,CA,49.66389,-110.30306,0.0,47,3720,3.0,2.0,5.0,Northern Saw-whet Owl,Aegolius acadicus,Hatching Year,Female
B48940037467,B48940037467,B,10/07/2014,2014,CA,50.75,-114.25,10.0,47,3720,3.0,6.0,0.0,Northern Saw-whet Owl,Aegolius acadicus,After Second Year,Unknown
B48940232342,B48940232342,B,10/07/2014,2014,CA,56.25,-117.58333,10.0,47,3720,3.0,2.0,0.0,Northern Saw-whet Owl,Aegolius acadicus,Hatching Year,Unknown
B88940232322,B88940232322,B,10/07/2014,2014,CA,56.25,-117.58333,10.0,47,3720,3.0,2.0,0.0,Northern Saw-whet Owl,Aegolius acadicus,Hatching Year,Unknown
B38940230292,B38940230292,B,10/07/2014,2014,CA,49.66389,-110.30306,0.0,47,3720,3.0,2.0,4.0,Northern Saw-whet Owl,Aegolius acadicus,Hatching Year,Male
B08940230274,B08940230274,B,10/07/2014,2014,CA,49.66389,-110.30306,0.0,47,3720,3.0,2.0,0.0,Northern Saw-whet Owl,Aegolius acadicus,Hatching Year,Unknown
B08940232358,B08940232358,B,10/07/2014,2014,CA,56.25,-117.58333,10.0,47,3720,3.0,1.0,0.0,Northern Saw-whet Owl,Aegolius acadicus,After Hatching Year,Unknown
B08940037313,B08940037313,B,10/08/2014,2014,CA,50.75,-114.25,10.0,47,3720,3.0,2.0,5.0,Northern Saw-whet Owl,Aegolius acadicus,Hatching Year,Female
B08940037397,B08940037397,B,10/09/2014,2014,CA,50.75,-114.25,10.0,47,3720,3.0,2.0,0.0,Northern Saw-whet Owl,Aegolius acadicus,Hatching Year,Unknown
B88940260649,B88940260649,B,10/08/2014,2014,CA,53.35833,-112.40833,1.0,47,3720,3.0,5.0,5.0,Northern Saw-whet Owl,Aegolius acadicus,Second Year,Female
B28940121811,B28940121811,B,10/08/2014,2014,CA,53.39167,-112.775,1.0,47,3720,3.0,6.0,0.0,Northern Saw-whet Owl,Aegolius acadicus,After Second Year,Unknown
B78940037349,B78940037349,B,10/08/2014,2014,CA,50.75,-114.25,10.0,47,3720,3.0,2.0,5.0,Northern Saw-whet Owl,Aegolius acadicus,Hatching Year,Female
B08940037327,B08940037327,B,10/08/2014,2014,CA,50.75,-114.25,10.0,47,3720,3.0,5.0,0.0,Northern Saw-whet Owl,Aegolius acadicus,Second Year,Unknown
B48940037300,B48940037300,B,10/08/2014,2014,CA,50.75,-114.25,10.0,47,3720,3.0,5.0,5.0,Northern Saw-whet Owl,Aegolius acadicus,Second Year,Female
B48940332474,B48940332474,B,10/08/2014,2014,CA,53.08333,-113.41667,10.0,47,3720,3.0,2.0,0.0,Northern Saw-whet Owl,Aegolius acadicus,Hatching Year,Unknown
B08940332353,B08940332353,B,10/08/2014,2014,CA,53.08333,-113.41667,10.0,47,3720,3.0,2.0,5.0,Northern Saw-whet Owl,Aegolius acadicus,Hatching Year,Female
B98940332334,B98940332334,B,10/08/2014,2014,CA,53.08333,-113.41667,10.0,47,3720,3.0,6.0,5.0,Northern Saw-whet Owl,Aegolius acadicus,After Second Year,Female
B28940342624,B28940342624,B,10/08/2014,2014,CA,53.91667,-111.41667,10.0,47,3720,3.0,2.0,4.0,Northern Saw-whet Owl,Aegolius acadicus,Hatching Year,Male
B49010413643,B49010413643,B,10/08/2014,2014,CA,55.40833,-114.80833,1.0,07,3720,3.0,2.0,0.0,Northern Saw-whet Owl,Aegolius acadicus,Hatching Year,Unknown
B38940342608,B38940342608,B,10/08/2014,2014,CA,53.91667,-111.41667,10.0,47,3720,3.0,2.0,4.0,Northern Saw-whet Owl,Aegolius acadicus,Hatching Year,Male
B38232859468,B38232859468,B,10/08/2014,2014,CA,53.08333,-113.41667,10.0,41,3720,3.0,2.0,4.0,Northern Saw-whet Owl,Aegolius acadicus,Hatching Year,Male
B08940342274,B08940342274,B,10/09/2014,2014,CA,53.91667,-111.25,10.0,47,3720,3.0,8.0,5.0,Northern Saw-whet Owl,Aegolius acadicus,After Third Year,Female
B38232859352,B38232859352,B,10/09/2014,2014,CA,53.08333,-113.41667,10.0,41,3720,3.0,2.0,4.0,Northern Saw-whet Owl,Aegolius acadicus,Hatching Year,Male
B68940260638,B68940260638,B,10/09/2014,2014,CA,53.35833,-112.40833,1.0,47,3720,3.0,2.0,0.0,Northern Saw-whet Owl,Aegolius acadicus,Hatching Year,Unknown
B68940260616,B68940260616,B,10/09/2014,2014,CA,53.35833,-112.40833,1.0,47,3720,3.0,2.0,5.0,Northern Saw-whet Owl,Aegolius acadicus,Hatching Year,Female
B38940037354,B38940037354,B,10/08/2014,2014,CA,50.75,-114.25,10.0,47,3720,3.0,2.0,0.0,Northern Saw-whet Owl,Aegolius acadicus,Hatching Year,Unknown
B88940332329,B88940332329,B,10/08/2014,2014,CA,53.08333,-113.41667,10.0,47,3720,3.0,5.0,5.0,Northern Saw-whet Owl,Aegolius acadicus,Second Year,Female
B48940332340,B48940332340,B,10/08/2014,2014,CA,53.08333,-113.41667,10.0,47,3720,3.0,2.0,5.0,Northern Saw-whet Owl,Aegolius acadicus,Hatching Year,Female
B28940332469,B28940332469,B,10/08/2014,2014,CA,53.08333,-113.41667,10.0,47,3720,3.0,2.0,0.0,Northern Saw-whet Owl,Aegolius acadicus,Hatching Year,Unknown
B08940813794,B08940813794,B,10/24/2014,2014,CA,42.58333,-80.41667,10.0,47,3720,3.0,1.0,5.0,Northern Saw-whet Owl,Aegolius acadicus,After Hatching Year,Female
B98940813778,B98940813778,B,10/24/2014,2014,CA,42.58333,-80.41667,10.0,47,3720,3.0,2.0,4.0,Northern Saw-whet Owl,Aegolius acadicus,Hatching Year,Male
B18940813654,B18940813654,B,10/24/2014,2014,CA,42.58333,-80.41667,10.0,47,3720,3.0,2.0,0.0,Northern Saw-whet Owl,Aegolius acadicus,Hatching Year,Unknown
B98940357610,B98940357610,B,10/24/2014,2014,CA,42.91667,-79.91667,10.0,47,3720,3.0,2.0,4.0,Northern Saw-whet Owl,Aegolius acadicus,Hatching Year,Male
B08940395550,B08940395550,B,10/24/2014,2014,CA,43.6825,-80.40806,0.0,47,3720,3.0,2.0,5.0,Northern Saw-whet Owl,Aegolius acadicus,Hatching Year,Female
B08940506450,B08940506450,B,10/24/2014,2014,CA,42.91667,-79.91667,10.0,47,3720,3.0,2.0,5.0,Northern Saw-whet Owl,Aegolius acadicus,Hatching Year,Female
B08940506430,B08940506430,B,10/24/2014,2014,CA,42.91667,-79.91667,10.0,47,3720,3.0,2.0,5.0,Northern Saw-whet Owl,Aegolius acadicus,Hatching Year,Female
B88940819884,B88940819884,B,10/24/2014,2014,CA,42.58333,-80.08333,10.0,47,3720,3.0,5.0,5.0,Northern Saw-whet Owl,Aegolius acadicus,Second Year,Female
B48940819868,B48940819868,B,10/24/2014,2014,CA,42.58333,-80.08333,10.0,47,3720,3.0,6.0,0.0,Northern Saw-whet Owl,Aegolius acadicus,After Second Year,Unknown
B48940810668,B48940810668,B,10/24/2014,2014,CA,42.58333,-80.08333,10.0,47,3720,3.0,2.0,5.0,Northern Saw-whet Owl,Aegolius acadicus,Hatching Year,Female
B08940819558,B08940819558,B,10/24/2014,2014,CA,42.58333,-80.08333,10.0,47,3720,3.0,2.0,5.0,Northern Saw-whet Owl,Aegolius acadicus,Hatching Year,Female
B48940819540,B48940819540,B,10/24/2014,2014,CA,42.58333,-80.08333,10.0,47,3720,3.0,2.0,5.0,Northern Saw-whet Owl,Aegolius acadicus,Hatching Year,Female
B98940819534,B98940819534,B,10/24/2014,2014,CA,42.58333,-80.08333,10.0,47,3720,3.0,1.0,5.0,Northern Saw-whet Owl,Aegolius acadicus,After Hatching Year,Female
B68940260690,B68940260690,B,10/09/2014,2014,CA,53.35833,-112.40833,1.0,47,3720,3.0,2.0,5.0,Northern Saw-whet Owl,Aegolius acadicus,Hatching Year,Female
B28940232304,B28940232304,B,10/09/2014,2014,CA,56.25,-117.58333,10.0,47,3720,3.0,2.0,0.0,Northern Saw-whet Owl,Aegolius acadicus,Hatching Year,Unknown
B38940232310,B38940232310,B,10/09/2014,2014,CA,56.25,-117.58333,10.0,47,3720,3.0,2.0,0.0,Northern Saw-whet Owl,Aegolius acadicus,Hatching Year,Unknown
B98940037290,B98940037290,B,10/10/2014,2014,CA,50.75,-114.25,10.0,47,3720,3.0,2.0,4.0,Northern Saw-whet Owl,Aegolius acadicus,Hatching Year,Male
B18940230152,B18940230152,B,10/07/2014,2014,CA,49.66389,-110.30306,0.0,47,3720,3.0,5.0,5.0,Northern Saw-whet Owl,Aegolius acadicus,Second Year,Female
B98940037370,B98940037370,B,10/09/2014,2014,CA,50.75,-114.25,10.0,47,3720,3.0,2.0,5.0,Northern Saw-whet Owl,Aegolius acadicus,Hatching Year,Female
B88940037360,B88940037360,B,10/09/2014,2014,CA,50.75,-114.25,10.0,47,3720,3.0,2.0,5.0,Northern Saw-whet Owl,Aegolius acadicus,Hatching Year,Female
B38940037257,B38940037257,B,10/09/2014,2014,CA,50.75,-114.25,10.0,47,3720,3.0,2.0,5.0,Northern Saw-whet Owl,Aegolius acadicus,Hatching Year,Female
B08940037243,B08940037243,B,10/09/2014,2014,CA,50.75,-114.25,10.0,47,3720,3.0,2.0,4.0,Northern Saw-whet Owl,Aegolius acadicus,Hatching Year,Male
B38940332318,B38940332318,B,10/09/2014,2014,CA,53.08333,-113.41667,10.0,47,3720,3.0,6.0,0.0,Northern Saw-whet Owl,Aegolius acadicus,After Second Year,Unknown
B48940342694,B48940342694,B,10/09/2014,2014,CA,53.91667,-111.25,10.0,47,3720,3.0,2.0,5.0,Northern Saw-whet Owl,Aegolius acadicus,Hatching Year,Female
B48940342269,B48940342269,B,10/09/2014,2014,CA,53.91667,-111.41667,10.0,47,3720,3.0,6.0,5.0,Northern Saw-whet Owl,Aegolius acadicus,After Second Year,Female
B18940121881,B18940121881,B,10/10/2014,2014,CA,53.39167,-112.775,1.0,47,3720,3.0,2.0,5.0,Northern Saw-whet Owl,Aegolius acadicus,Hatching Year,Female
B09010413610,B09010413610,B,10/10/2014,2014,CA,55.40833,-114.80833,1.0,07,3720,3.0,2.0,0.0,Northern Saw-whet Owl,Aegolius acadicus,Hatching Year,Unknown
B08940037230,B08940037230,B,10/10/2014,2014,CA,50.75,-114.25,10.0,47,3720,3.0,2.0,5.0,Northern Saw-whet Owl,Aegolius acadicus,Hatching Year,Female
B28940037279,B28940037279,B,10/10/2014,2014,CA,50.75,-114.25,10.0,47,3720,3.0,6.0,5.0,Northern Saw-whet Owl,Aegolius acadicus,After Second Year,Female
B48940037220,B48940037220,B,10/10/2014,2014,CA,50.75,-114.25,10.0,47,3720,3.0,5.0,5.0,Northern Saw-whet Owl,Aegolius acadicus,Second Year,Female
B88940037209,B88940037209,B,10/10/2014,2014,CA,50.75,-114.25,10.0,47,3720,3.0,2.0,0.0,Northern Saw-whet Owl,Aegolius acadicus,Hatching Year,Unknown
B28940121898,B28940121898,B,10/10/2014,2014,CA,53.39167,-112.775,1.0,47,3720,3.0,2.0,5.0,Northern Saw-whet Owl,Aegolius acadicus,Hatching Year,Female
B08940260620,B08940260620,B,10/09/2014,2014,CA,53.35833,-112.40833,1.0,47,3720,3.0,2.0,5.0,Northern Saw-whet Owl,Aegolius acadicus,Hatching Year,Female
B38940342689,B38940342689,B,10/10/2014,2014,CA,53.91667,-111.41667,10.0,47,3720,3.0,2.0,5.0,Northern Saw-whet Owl,Aegolius acadicus,Hatching Year,Female
B48940342662,B48940342662,B,10/10/2014,2014,CA,53.91667,-111.25,10.0,47,3720,3.0,2.0,5.0,Northern Saw-whet Owl,Aegolius acadicus,Hatching Year,Female
B08940342678,B08940342678,B,10/10/2014,2014,CA,53.91667,-111.25,10.0,47,3720,3.0,2.0,5.0,Northern Saw-whet Owl,Aegolius acadicus,Hatching Year,Female
B08940341558,B08940341558,B,10/10/2014,2014,CA,53.91667,-111.25,10.0,47,3720,3.0,2.0,0.0,Northern Saw-whet Owl,Aegolius acadicus,Hatching Year,Unknown
B18940342153,B18940342153,B,10/10/2014,2014,CA,53.91667,-111.41667,10.0,47,3720,3.0,2.0,5.0,Northern Saw-whet Owl,Aegolius acadicus,Hatching Year,Female
B28940342140,B28940342140,B,10/10/2014,2014,CA,53.91667,-111.41667,10.0,47,3720,3.0,2.0,0.0,Northern Saw-whet Owl,Aegolius acadicus,Hatching Year,Unknown
B48940342134,B48940342134,B,10/10/2014,2014,CA,53.91667,-111.25,10.0,47,3720,3.0,2.0,0.0,Northern Saw-whet Owl,Aegolius acadicus,Hatching Year,Unknown
B08940260672,B08940260672,B,10/10/2014,2014,CA,53.35833,-112.40833,1.0,47,3720,3.0,2.0,5.0,Northern Saw-whet Owl,Aegolius acadicus,Hatching Year,Female
B98940037214,B98940037214,B,10/10/2014,2014,CA,50.75,-114.25,10.0,47,3720,3.0,5.0,0.0,Northern Saw-whet Owl,Aegolius acadicus,Second Year,Unknown
B88940037284,B88940037284,B,10/10/2014,2014,CA,50.75,-114.25,10.0,47,3720,3.0,2.0,5.0,Northern Saw-whet Owl,Aegolius acadicus,Hatching Year,Female
B78940037268,B78940037268,B,10/10/2014,2014,CA,50.75,-114.25,10.0,47,3720,3.0,2.0,5.0,Northern Saw-whet Owl,Aegolius acadicus,Hatching Year,Female
B48940037383,B48940037383,B,10/09/2014,2014,CA,50.75,-114.25,10.0,47,3720,3.0,2.0,0.0,Northern Saw-whet Owl,Aegolius acadicus,Hatching Year,Unknown
B28940260686,B28940260686,B,10/09/2014,2014,CA,53.35833,-112.40833,1.0,47,3720,3.0,2.0,5.0,Northern Saw-whet Owl,Aegolius acadicus,Hatching Year,Female
B28940260602,B28940260602,B,10/09/2014,2014,CA,53.35833,-112.40833,1.0,47,3720,3.0,2.0,0.0,Northern Saw-whet Owl,Aegolius acadicus,Hatching Year,Unknown
B88940819529,B88940819529,B,10/24/2014,2014,CA,42.58333,-80.08333,10.0,47,3720,3.0,2.0,5.0,Northern Saw-whet Owl,Aegolius acadicus,Hatching Year,Female
B58940819518,B58940819518,B,10/24/2014,2014,CA,42.58333,-80.08333,10.0,47,3720,3.0,2.0,5.0,Northern Saw-whet Owl,Aegolius acadicus,Hatching Year,Female
B98940819509,B98940819509,B,10/24/2014,2014,CA,42.58333,-80.08333,10.0,47,3720,3.0,2.0,4.0,Northern Saw-whet Owl,Aegolius acadicus,Hatching Year,Male
B88940819960,B88940819960,B,10/24/2014,2014,CA,42.58333,-80.08333,10.0,47,3720,3.0,2.0,5.0,Northern Saw-whet Owl,Aegolius acadicus,Hatching Year,Female
B08940819954,B08940819954,B,10/24/2014,2014,CA,42.58333,-80.08333,10.0,47,3720,3.0,2.0,5.0,Northern Saw-whet Owl,Aegolius acadicus,Hatching Year,Female
B48940819949,B48940819949,B,10/24/2014,2014,CA,42.58333,-80.08333,10.0,47,3720,3.0,2.0,0.0,Northern Saw-whet Owl,Aegolius acadicus,Hatching Year,Unknown
B98940819938,B98940819938,B,10/24/2014,2014,CA,42.58333,-80.08333,10.0,47,3720,3.0,5.0,5.0,Northern Saw-whet Owl,Aegolius acadicus,Second Year,Female
B88940819929,B88940819929,B,10/24/2014,2014,CA,42.58333,-80.08333,10.0,47,3720,3.0,2.0,5.0,Northern Saw-whet Owl,Aegolius acadicus,Hatching Year,Female
B48940514544,B48940514544,B,10/24/2014,2014,CA,44.24139,-79.54333,0.0,47,3720,3.0,6.0,5.0,Northern Saw-whet Owl,Aegolius acadicus,After Second Year,Female
B98940813693,B98940813693,B,10/24/2014,2014,CA,42.58333,-80.41667,10.0,47,3720,3.0,1.0,0.0,Northern Saw-whet Owl,Aegolius acadicus,After Hatching Year,Unknown
B88940813681,B88940813681,B,10/24/2014,2014,CA,42.58333,-80.41667,10.0,47,3720,3.0,2.0,5.0,Northern Saw-whet Owl,Aegolius acadicus,Hatching Year,Female
B18940810698,B18940810698,B,10/24/2014,2014,CA,42.58333,-80.08333,10.0,47,3720,3.0,2.0,4.0,Northern Saw-whet Owl,Aegolius acadicus,Hatching Year,Male
B08940810628,B08940810628,B,10/24/2014,2014,CA,42.58333,-80.08333,10.0,47,3720,3.0,1.0,0.0,Northern Saw-whet Owl,Aegolius acadicus,After Hatching Year,Unknown
B18940810610,B18940810610,B,10/24/2014,2014,CA,42.58333,-80.08333,10.0,47,3720,3.0,2.0,5.0,Northern Saw-whet Owl,Aegolius acadicus,Hatching Year,Female
B98940819911,B98940819911,B,10/24/2014,2014,CA,42.58333,-80.08333,10.0,47,3720,3.0,2.0,5.0,Northern Saw-whet Owl,Aegolius acadicus,Hatching Year,Female
B98940819908,B98940819908,B,10/24/2014,2014,CA,42.58333,-80.08333,10.0,47,3720,3.0,5.0,5.0,Northern Saw-whet Owl,Aegolius acadicus,Second Year,Female
B98940819999,B98940819999,B,10/24/2014,2014,CA,42.58333,-80.08333,10.0,47,3720,3.0,2.0,5.0,Northern Saw-whet Owl,Aegolius acadicus,Hatching Year,Female
B98940819981,B98940819981,B,10/24/2014,2014,CA,42.58333,-80.08333,10.0,47,3720,3.0,2.0,5.0,Northern Saw-whet Owl,Aegolius acadicus,Hatching Year,Female
B88940819841,B88940819841,B,10/24/2014,2014,CA,42.58333,-80.08333,10.0,47,3720,3.0,2.0,5.0,Northern Saw-whet Owl,Aegolius acadicus,Hatching Year,Female
B08940819071,B08940819071,B,10/24/2014,2014,CA,42.58333,-80.08333,10.0,47,3720,3.0,2.0,0.0,Northern Saw-whet Owl,Aegolius acadicus,Hatching Year,Unknown
B98940819820,B98940819820,B,10/24/2014,2014,CA,42.58333,-80.08333,10.0,47,3720,3.0,6.0,5.0,Northern Saw-whet Owl,Aegolius acadicus,After Second Year,Female
B88940819809,B88940819809,B,10/24/2014,2014,CA,42.58333,-80.08333,10.0,47,3720,3.0,2.0,5.0,Northern Saw-whet Owl,Aegolius acadicus,Hatching Year,Female
B18940819418,B18940819418,B,10/24/2014,2014,CA,42.58333,-80.08333,10.0,47,3720,3.0,2.0,5.0,Northern Saw-whet Owl,Aegolius acadicus,Hatching Year,Female
B18940819491,B18940819491,B,10/24/2014,2014,CA,42.58333,-80.08333,10.0,47,3720,3.0,5.0,5.0,Northern Saw-whet Owl,Aegolius acadicus,Second Year,Female
B08940819470,B08940819470,B,10/24/2014,2014,CA,42.58333,-80.08333,10.0,47,3720,3.0,2.0,5.0,Northern Saw-whet Owl,Aegolius acadicus,Hatching Year,Female
B38940819351,B38940819351,B,10/24/2014,2014,CA,42.58333,-80.08333,10.0,47,3720,3.0,6.0,4.0,Northern Saw-whet Owl,Aegolius acadicus,After Second Year,Male
B18940819330,B18940819330,B,10/24/2014,2014,CA,42.58333,-80.08333,10.0,47,3720,3.0,2.0,5.0,Northern Saw-whet Owl,Aegolius acadicus,Hatching Year,Female
B08940819319,B08940819319,B,10/24/2014,2014,CA,42.58333,-80.08333,10.0,47,3720,3.0,2.0,4.0,Northern Saw-whet Owl,Aegolius acadicus,Hatching Year,Male
B48940819308,B48940819308,B,10/24/2014,2014,CA,42.58333,-80.08333,10.0,47,3720,3.0,6.0,0.0,Northern Saw-whet Owl,Aegolius acadicus,After Second Year,Unknown
B48940819389,B48940819389,B,10/24/2014,2014,CA,42.58333,-80.08333,10.0,47,3720,3.0,2.0,5.0,Northern Saw-whet Owl,Aegolius acadicus,Hatching Year,Female
B88940819369,B88940819369,B,10/24/2014,2014,CA,42.58333,-80.08333,10.0,47,3720,3.0,2.0,0.0,Northern Saw-whet Owl,Aegolius acadicus,Hatching Year,Unknown
B69122687802,B69122687802,B,10/08/2014,2014,CA,55.19806,-119.22472,0.0,11,3720,3.0,2.0,0.0,Northern Saw-whet Owl,Aegolius acadicus,Hatching Year,Unknown
B18940121802,B18940121802,B,10/08/2014,2014,CA,53.39167,-112.775,1.0,47,3720,3.0,2.0,0.0,Northern Saw-whet Owl,Aegolius acadicus,Hatching Year,Unknown
B19010413624,B19010413624,B,10/08/2014,2014,CA,55.40833,-114.80833,1.0,07,3720,3.0,2.0,5.0,Northern Saw-whet Owl,Aegolius acadicus,Hatching Year,Female
B48940819068,B48940819068,B,10/24/2014,2014,CA,42.58333,-80.08333,10.0,47,3720,3.0,2.0,4.0,Northern Saw-whet Owl,Aegolius acadicus,Hatching Year,Male
B18940819098,B18940819098,B,10/24/2014,2014,CA,42.58333,-80.08333,10.0,47,3720,3.0,2.0,4.0,Northern Saw-whet Owl,Aegolius acadicus,Hatching Year,Male
B58940819599,B58940819599,B,10/24/2014,2014,CA,42.58333,-80.08333,10.0,47,3720,3.0,2.0,5.0,Northern Saw-whet Owl,Aegolius acadicus,Hatching Year,Female
B88940810601,B88940810601,B,10/24/2014,2014,CA,42.58333,-80.08333,10.0,47,3720,3.0,0.0,0.0,Northern Saw-whet Owl,Aegolius acadicus,Unknown,Unknown
B18940819579,B18940819579,B,10/24/2014,2014,CA,42.58333,-80.08333,10.0,47,3720,3.0,6.0,0.0,Northern Saw-whet Owl,Aegolius acadicus,After Second Year,Unknown
B98940819459,B98940819459,B,10/24/2014,2014,CA,42.58333,-80.08333,10.0,47,3720,3.0,6.0,0.0,Northern Saw-whet Owl,Aegolius acadicus,After Second Year,Unknown
B48940819439,B48940819439,B,10/24/2014,2014,CA,42.58333,-80.08333,10.0,47,3720,3.0,2.0,4.0,Northern Saw-whet Owl,Aegolius acadicus,Hatching Year,Male
B89010851720,B89010851720,B,10/24/2014,2014,CA,43.625,-79.325,1.0,07,3720,3.0,2.0,5.0,Northern Saw-whet Owl,Aegolius acadicus,Hatching Year,Female
B09010851719,B09010851719,B,10/24/2014,2014,CA,43.625,-79.325,1.0,07,3720,3.0,2.0,5.0,Northern Saw-whet Owl,Aegolius acadicus,Hatching Year,Female
B19010851789,B19010851789,B,10/24/2014,2014,CA,43.625,-79.325,1.0,07,3720,3.0,2.0,0.0,Northern Saw-whet Owl,Aegolius acadicus,Hatching Year,Unknown
B99010851765,B99010851765,B,10/24/2014,2014,CA,43.625,-79.325,1.0,07,3720,3.0,2.0,0.0,Northern Saw-whet Owl,Aegolius acadicus,Hatching Year,Unknown
B98940357693,B98940357693,B,10/24/2014,2014,CA,42.91667,-79.91667,10.0,47,3720,3.0,2.0,0.0,Northern Saw-whet Owl,Aegolius acadicus,Hatching Year,Unknown
B68940357674,B68940357674,B,10/24/2014,2014,CA,42.91667,-79.91667,10.0,47,3720,3.0,2.0,5.0,Northern Saw-whet Owl,Aegolius acadicus,Hatching Year,Female
B58940356554,B58940356554,B,10/24/2014,2014,CA,42.91667,-79.91667,10.0,47,3720,3.0,2.0,0.0,Northern Saw-whet Owl,Aegolius acadicus,Hatching Year,Unknown
B08940506536,B08940506536,B,10/24/2014,2014,CA,42.91667,-79.91667,10.0,47,3720,3.0,2.0,4.0,Northern Saw-whet Owl,Aegolius acadicus,Hatching Year,Male
B08940506515,B08940506515,B,10/24/2014,2014,CA,42.91667,-79.91667,10.0,47,3720,3.0,2.0,5.0,Northern Saw-whet Owl,Aegolius acadicus,Hatching Year,Female
