BAND,ORIGINAL_BAND,EVENT_TYPE,EVENT_DATE,EVENT_YEAR,ISO_COUNTRY,LAT_DD,LON_DD,CP,BAND_TYPE,SPECIES_ID,BIRD_STATUS,AGE_CODE,SEX_CODE,SPECIES_NAME,SCIENTIFIC_NAME,AGE_DESCRIPTION,SEX_DESCRIPTION
B69060644104,B69060644104,B,8/19/2014,2014,CA,51.5,-105.5,60,41,1400,3.0,2,4.0,Blue-winged Teal,Spatula discors,Hatching Year,Male
B48877194068,B48877194068,B,8/20/2014,2014,CA,51.5,-102.5,60,41,1400,3.0,2,4.0,Blue-winged Teal,Spatula discors,Hatching Year,Male
B69060644120,B69060644120,B,8/19/2014,2014,CA,51.5,-105.5,60,41,1400,3.0,2,5.0,Blue-winged Teal,Spatula discors,Hatching Year,Female
B19060644156,B19060644156,B,8/19/2014,2014,CA,51.5,-105.5,60,41,1400,3.0,2,5.0,Blue-winged Teal,Spatula discors,Hatching Year,Female
B38877373743,B38877373743,B,8/19/2014,2014,CA,52.5,-107.5,60,41,1400,3.0,1,5.0,Blue-winged Teal,Spatula discors,After Hatching Year,Female
B78877373863,B78877373863,B,8/19/2014,2014,CA,52.5,-107.5,60,41,1400,3.0,1,5.0,Blue-winged Teal,Spatula discors,After Hatching Year,Female
B38877373883,B38877373883,B,8/19/2014,2014,CA,52.5,-107.5,60,41,1400,3.0,1,5.0,Blue-winged Teal,Spatula discors,After Hatching Year,Female
B88877108818,B88877108818,B,8/19/2014,2014,CA,51.5,-105.5,60,41,1400,3.0,1,5.0,Blue-winged Teal,Spatula discors,After Hatching Year,Female
B78877112588,B78877112588,B,8/19/2014,2014,CA,51.5,-105.5,60,41,1400,3.0,1,4.0,Blue-winged Teal,Spatula discors,After Hatching Year,Male
B78877112598,B78877112598,B,8/19/2014,2014,CA,51.5,-105.5,60,41,1400,3.0,1,4.0,Blue-winged Teal,Spatula discors,After Hatching Year,Male
B38877026310,B38877026310,B,8/19/2014,2014,CA,53.5,-108.5,60,41,1400,3.0,1,4.0,Blue-winged Teal,Spatula discors,After Hatching Year,Male
B38877026392,B38877026392,B,8/19/2014,2014,CA,53.5,-108.5,60,41,1400,3.0,1,4.0,Blue-winged Teal,Spatula discors,After Hatching Year,Male
B28877026377,B28877026377,B,8/19/2014,2014,CA,53.5,-108.5,60,41,1400,3.0,1,4.0,Blue-winged Teal,Spatula discors,After Hatching Year,Male
B88877026252,B88877026252,B,8/19/2014,2014,CA,53.5,-108.5,60,41,1400,3.0,1,4.0,Blue-winged Teal,Spatula discors,After Hatching Year,Male
B59060961516,B59060961516,B,8/20/2014,2014,CA,53.5,-108.5,60,41,1400,3.0,1,5.0,Blue-winged Teal,Spatula discors,After Hatching Year,Female
B09060961539,B09060961539,B,8/20/2014,2014,CA,53.5,-108.5,60,41,1400,3.0,1,5.0,Blue-winged Teal,Spatula discors,After Hatching Year,Female
B38877340527,B38877340527,B,8/20/2014,2014,CA,51.5,-109.5,60,41,1400,3.0,1,5.0,Blue-winged Teal,Spatula discors,After Hatching Year,Female
B18877193327,B18877193327,B,8/20/2014,2014,CA,51.5,-102.5,60,41,1400,3.0,1,4.0,Blue-winged Teal,Spatula discors,After Hatching Year,Male
B38877371567,B38877371567,B,8/19/2014,2014,CA,52.5,-107.5,60,41,1400,3.0,1,4.0,Blue-winged Teal,Spatula discors,After Hatching Year,Male
B18877371588,B18877371588,B,8/19/2014,2014,CA,52.5,-107.5,60,41,1400,3.0,1,4.0,Blue-winged Teal,Spatula discors,After Hatching Year,Male
B58877371518,B58877371518,B,8/19/2014,2014,CA,52.5,-107.5,60,41,1400,3.0,1,4.0,Blue-winged Teal,Spatula discors,After Hatching Year,Male
B38877372848,B38877372848,B,8/19/2014,2014,CA,52.5,-107.5,60,41,1400,3.0,1,4.0,Blue-winged Teal,Spatula discors,After Hatching Year,Male
B88877372967,B88877372967,B,8/19/2014,2014,CA,52.5,-107.5,60,41,1400,3.0,1,4.0,Blue-winged Teal,Spatula discors,After Hatching Year,Male
B78877372617,B78877372617,B,8/19/2014,2014,CA,52.5,-107.5,60,41,1400,3.0,1,4.0,Blue-winged Teal,Spatula discors,After Hatching Year,Male
B88877372727,B88877372727,B,8/19/2014,2014,CA,52.5,-107.5,60,41,1400,3.0,1,4.0,Blue-winged Teal,Spatula discors,After Hatching Year,Male
B78877372743,B78877372743,B,8/19/2014,2014,CA,52.5,-107.5,60,41,1400,3.0,1,4.0,Blue-winged Teal,Spatula discors,After Hatching Year,Male
B88877372877,B88877372877,B,8/19/2014,2014,CA,52.5,-107.5,60,41,1400,3.0,1,4.0,Blue-winged Teal,Spatula discors,After Hatching Year,Male
B88877372897,B88877372897,B,8/19/2014,2014,CA,52.5,-107.5,60,41,1400,3.0,1,4.0,Blue-winged Teal,Spatula discors,After Hatching Year,Male
B78877372827,B78877372827,B,8/19/2014,2014,CA,52.5,-107.5,60,41,1400,3.0,1,4.0,Blue-winged Teal,Spatula discors,After Hatching Year,Male
B28877026218,B28877026218,B,8/19/2014,2014,CA,53.5,-108.5,60,41,1400,3.0,1,4.0,Blue-winged Teal,Spatula discors,After Hatching Year,Male
B28877026237,B28877026237,B,8/19/2014,2014,CA,53.5,-108.5,60,41,1400,3.0,1,4.0,Blue-winged Teal,Spatula discors,After Hatching Year,Male
B18877112528,B18877112528,B,8/19/2014,2014,CA,51.5,-105.5,60,41,1400,3.0,1,4.0,Blue-winged Teal,Spatula discors,After Hatching Year,Male
B48877374948,B48877374948,B,8/19/2014,2014,CA,52.5,-107.5,60,41,1400,3.0,2,4.0,Blue-winged Teal,Spatula discors,Hatching Year,Male
B48877374067,B48877374067,B,8/19/2014,2014,CA,52.5,-107.5,60,41,1400,3.0,2,4.0,Blue-winged Teal,Spatula discors,Hatching Year,Male
B48967486684,B48967486684,B,8/19/2014,2014,CA,51.5,-105.5,60,41,1400,3.0,1,4.0,Blue-winged Teal,Spatula discors,After Hatching Year,Male
B88967486648,B88967486648,B,8/19/2014,2014,CA,51.5,-105.5,60,41,1400,3.0,1,4.0,Blue-winged Teal,Spatula discors,After Hatching Year,Male
B88967486776,B88967486776,B,8/19/2014,2014,CA,51.5,-105.5,60,41,1400,3.0,1,4.0,Blue-winged Teal,Spatula discors,After Hatching Year,Male
B68967486706,B68967486706,B,8/19/2014,2014,CA,51.5,-105.5,60,41,1400,3.0,1,4.0,Blue-winged Teal,Spatula discors,After Hatching Year,Male
B98967487219,B98967487219,B,8/19/2014,2014,CA,51.5,-105.5,60,41,1400,3.0,1,4.0,Blue-winged Teal,Spatula discors,After Hatching Year,Male
B58877345594,B58877345594,B,8/19/2014,2014,CA,51.5,-109.5,60,41,1400,3.0,2,4.0,Blue-winged Teal,Spatula discors,Hatching Year,Male
B58877345513,B58877345513,B,8/19/2014,2014,CA,51.5,-109.5,60,41,1400,3.0,2,4.0,Blue-winged Teal,Spatula discors,Hatching Year,Male
B58877195748,B58877195748,B,8/19/2014,2014,CA,51.5,-102.5,60,41,1400,3.0,1,4.0,Blue-winged Teal,Spatula discors,After Hatching Year,Male
B88877026812,B88877026812,B,8/19/2014,2014,CA,53.5,-108.5,60,41,1400,3.0,1,4.0,Blue-winged Teal,Spatula discors,After Hatching Year,Male
B48877340537,B48877340537,B,8/19/2014,2014,CA,51.5,-109.5,60,41,1400,3.0,1,5.0,Blue-winged Teal,Spatula discors,After Hatching Year,Female
B69060963620,B69060963620,B,8/19/2014,2014,CA,53.5,-108.5,60,41,1400,3.0,1,5.0,Blue-winged Teal,Spatula discors,After Hatching Year,Female
B69060961546,B69060961546,B,8/19/2014,2014,CA,53.5,-108.5,60,41,1400,3.0,1,5.0,Blue-winged Teal,Spatula discors,After Hatching Year,Female
B88877193537,B88877193537,B,8/19/2014,2014,CA,51.5,-102.5,60,41,1400,3.0,1,4.0,Blue-winged Teal,Spatula discors,After Hatching Year,Male
B99060963646,B99060963646,B,8/19/2014,2014,CA,53.5,-108.5,60,41,1400,3.0,1,5.0,Blue-winged Teal,Spatula discors,After Hatching Year,Female
B99060963760,B99060963760,B,8/19/2014,2014,CA,53.5,-108.5,60,41,1400,3.0,1,5.0,Blue-winged Teal,Spatula discors,After Hatching Year,Female
B09060962270,B09060962270,B,8/19/2014,2014,CA,53.5,-108.5,60,41,1400,3.0,2,5.0,Blue-winged Teal,Spatula discors,Hatching Year,Female
B88877028967,B88877028967,B,8/20/2014,2014,CA,53.5,-108.5,60,41,1400,3.0,2,4.0,Blue-winged Teal,Spatula discors,Hatching Year,Male
B69060962290,B69060962290,B,8/19/2014,2014,CA,53.5,-108.5,60,41,1400,3.0,2,5.0,Blue-winged Teal,Spatula discors,Hatching Year,Female
B88967486614,B88967486614,B,8/19/2014,2014,CA,51.5,-105.5,60,41,1400,3.0,2,4.0,Blue-winged Teal,Spatula discors,Hatching Year,Male
B09060985316,B09060985316,B,8/19/2014,2014,CA,52.5,-107.5,60,41,1400,3.0,2,5.0,Blue-winged Teal,Spatula discors,Hatching Year,Female
B88877374094,B88877374094,B,8/19/2014,2014,CA,52.5,-107.5,60,41,1400,3.0,2,4.0,Blue-winged Teal,Spatula discors,Hatching Year,Male
B69060985229,B69060985229,B,8/19/2014,2014,CA,52.5,-107.5,60,41,1400,3.0,2,5.0,Blue-winged Teal,Spatula discors,Hatching Year,Female
B78877374197,B78877374197,B,8/19/2014,2014,CA,52.5,-107.5,60,41,1400,3.0,2,4.0,Blue-winged Teal,Spatula discors,Hatching Year,Male
B78877374118,B78877374118,B,8/19/2014,2014,CA,52.5,-107.5,60,41,1400,3.0,2,4.0,Blue-winged Teal,Spatula discors,Hatching Year,Male
B69060644280,B69060644280,B,8/19/2014,2014,CA,51.5,-105.5,60,41,1400,3.0,2,5.0,Blue-winged Teal,Spatula discors,Hatching Year,Female
B68967487468,B68967487468,B,8/19/2014,2014,CA,51.5,-105.5,60,41,1400,3.0,1,4.0,Blue-winged Teal,Spatula discors,After Hatching Year,Male
B88967487499,B88967487499,B,8/19/2014,2014,CA,51.5,-105.5,60,41,1400,3.0,1,4.0,Blue-winged Teal,Spatula discors,After Hatching Year,Male
B78967487429,B78967487429,B,8/19/2014,2014,CA,51.5,-105.5,60,41,1400,3.0,2,4.0,Blue-winged Teal,Spatula discors,Hatching Year,Male
B88967487337,B88967487337,B,8/19/2014,2014,CA,51.5,-105.5,60,41,1400,3.0,1,4.0,Blue-winged Teal,Spatula discors,After Hatching Year,Male
B98967487538,B98967487538,B,8/19/2014,2014,CA,51.5,-105.5,60,41,1400,3.0,1,4.0,Blue-winged Teal,Spatula discors,After Hatching Year,Male
B49060644856,B49060644856,B,8/19/2014,2014,CA,51.5,-105.5,60,41,1400,3.0,1,5.0,Blue-winged Teal,Spatula discors,After Hatching Year,Female
B38877373807,B38877373807,B,8/19/2014,2014,CA,52.5,-107.5,60,41,1400,3.0,1,5.0,Blue-winged Teal,Spatula discors,After Hatching Year,Female
B38877373828,B38877373828,B,8/19/2014,2014,CA,52.5,-107.5,60,41,1400,3.0,1,5.0,Blue-winged Teal,Spatula discors,After Hatching Year,Female
B88877373857,B88877373857,B,8/19/2014,2014,CA,52.5,-107.5,60,41,1400,3.0,1,5.0,Blue-winged Teal,Spatula discors,After Hatching Year,Female
B78877373978,B78877373978,B,8/19/2014,2014,CA,52.5,-107.5,60,41,1400,3.0,1,5.0,Blue-winged Teal,Spatula discors,After Hatching Year,Female
B99060985208,B99060985208,B,8/19/2014,2014,CA,52.5,-107.5,60,41,1400,3.0,2,5.0,Blue-winged Teal,Spatula discors,Hatching Year,Female
B99060985246,B99060985246,B,8/19/2014,2014,CA,52.5,-107.5,60,41,1400,3.0,2,5.0,Blue-winged Teal,Spatula discors,Hatching Year,Female
B99060985369,B99060985369,B,8/19/2014,2014,CA,52.5,-107.5,60,41,1400,3.0,2,5.0,Blue-winged Teal,Spatula discors,Hatching Year,Female
B69060985386,B69060985386,B,8/19/2014,2014,CA,52.5,-107.5,60,41,1400,3.0,2,5.0,Blue-winged Teal,Spatula discors,Hatching Year,Female
B59060961590,B59060961590,B,8/20/2014,2014,CA,53.5,-108.5,60,41,1400,3.0,1,5.0,Blue-winged Teal,Spatula discors,After Hatching Year,Female
B99060962129,B99060962129,B,8/20/2014,2014,CA,53.5,-108.5,60,41,1400,3.0,2,5.0,Blue-winged Teal,Spatula discors,Hatching Year,Female
B69060962106,B69060962106,B,8/20/2014,2014,CA,53.5,-108.5,60,41,1400,3.0,2,5.0,Blue-winged Teal,Spatula discors,Hatching Year,Female
B88877107927,B88877107927,B,8/20/2014,2014,CA,51.5,-105.5,60,41,1400,3.0,2,4.0,Blue-winged Teal,Spatula discors,Hatching Year,Male
B78877107940,B78877107940,B,8/20/2014,2014,CA,51.5,-105.5,60,41,1400,3.0,2,4.0,Blue-winged Teal,Spatula discors,Hatching Year,Male
B98877107917,B98877107917,B,8/20/2014,2014,CA,51.5,-105.5,60,41,1400,3.0,2,4.0,Blue-winged Teal,Spatula discors,Hatching Year,Male
B78877107068,B78877107068,B,8/20/2014,2014,CA,51.5,-105.5,60,41,1400,3.0,2,4.0,Blue-winged Teal,Spatula discors,Hatching Year,Male
B78877107077,B78877107077,B,8/20/2014,2014,CA,51.5,-105.5,60,41,1400,3.0,2,4.0,Blue-winged Teal,Spatula discors,Hatching Year,Male
B18877107087,B18877107087,B,8/20/2014,2014,CA,51.5,-105.5,60,41,1400,3.0,2,4.0,Blue-winged Teal,Spatula discors,Hatching Year,Male
B08877107091,B08877107091,B,8/20/2014,2014,CA,51.5,-105.5,60,41,1400,3.0,2,4.0,Blue-winged Teal,Spatula discors,Hatching Year,Male
B18877107007,B18877107007,B,8/20/2014,2014,CA,51.5,-105.5,60,41,1400,3.0,2,4.0,Blue-winged Teal,Spatula discors,Hatching Year,Male
B08877107017,B08877107017,B,8/20/2014,2014,CA,51.5,-105.5,60,41,1400,3.0,2,4.0,Blue-winged Teal,Spatula discors,Hatching Year,Male
B78877107021,B78877107021,B,8/20/2014,2014,CA,51.5,-105.5,60,41,1400,3.0,2,4.0,Blue-winged Teal,Spatula discors,Hatching Year,Male
B08877107030,B08877107030,B,8/20/2014,2014,CA,51.5,-105.5,60,41,1400,3.0,2,4.0,Blue-winged Teal,Spatula discors,Hatching Year,Male
B88877107047,B88877107047,B,8/20/2014,2014,CA,51.5,-105.5,60,41,1400,3.0,2,4.0,Blue-winged Teal,Spatula discors,Hatching Year,Male
B78877374717,B78877374717,B,8/20/2014,2014,CA,52.5,-107.5,60,41,1400,3.0,1,5.0,Blue-winged Teal,Spatula discors,After Hatching Year,Female
B88877374724,B88877374724,B,8/20/2014,2014,CA,52.5,-107.5,60,41,1400,3.0,1,5.0,Blue-winged Teal,Spatula discors,After Hatching Year,Female
B48877374864,B48877374864,B,8/20/2014,2014,CA,52.5,-107.5,60,41,1400,3.0,1,4.0,Blue-winged Teal,Spatula discors,After Hatching Year,Male
B88877374878,B88877374878,B,8/20/2014,2014,CA,52.5,-107.5,60,41,1400,3.0,1,4.0,Blue-winged Teal,Spatula discors,After Hatching Year,Male
B88877374897,B88877374897,B,8/20/2014,2014,CA,52.5,-107.5,60,41,1400,3.0,2,4.0,Blue-winged Teal,Spatula discors,Hatching Year,Male
B78877374748,B78877374748,B,8/20/2014,2014,CA,52.5,-107.5,60,41,1400,3.0,1,4.0,Blue-winged Teal,Spatula discors,After Hatching Year,Male
B88877107931,B88877107931,B,8/20/2014,2014,CA,51.5,-105.5,60,41,1400,3.0,2,4.0,Blue-winged Teal,Spatula discors,Hatching Year,Male
B78877107908,B78877107908,B,8/20/2014,2014,CA,51.5,-105.5,60,41,1400,3.0,2,4.0,Blue-winged Teal,Spatula discors,Hatching Year,Male
B88877374818,B88877374818,B,8/20/2014,2014,CA,52.5,-107.5,60,41,1400,3.0,2,4.0,Blue-winged Teal,Spatula discors,Hatching Year,Male
B98877107997,B98877107997,B,8/20/2014,2014,CA,51.5,-105.5,60,41,1400,3.0,2,4.0,Blue-winged Teal,Spatula discors,Hatching Year,Male
B88877194087,B88877194087,B,8/20/2014,2014,CA,51.5,-102.5,60,41,1400,3.0,2,4.0,Blue-winged Teal,Spatula discors,Hatching Year,Male
B98877109667,B98877109667,B,8/20/2014,2014,CA,51.5,-105.5,60,41,1400,3.0,2,4.0,Blue-winged Teal,Spatula discors,Hatching Year,Male
B88877109681,B88877109681,B,8/20/2014,2014,CA,51.5,-105.5,60,41,1400,3.0,2,4.0,Blue-winged Teal,Spatula discors,Hatching Year,Male
B88877109607,B88877109607,B,8/20/2014,2014,CA,51.5,-105.5,60,41,1400,3.0,2,4.0,Blue-winged Teal,Spatula discors,Hatching Year,Male
B18877107408,B18877107408,B,8/20/2014,2014,CA,51.5,-105.5,60,41,1400,3.0,2,5.0,Blue-winged Teal,Spatula discors,Hatching Year,Female
B88877108738,B88877108738,B,8/20/2014,2014,CA,51.5,-105.5,60,41,1400,3.0,1,5.0,Blue-winged Teal,Spatula discors,After Hatching Year,Female
B78877108748,B78877108748,B,8/20/2014,2014,CA,51.5,-105.5,60,41,1400,3.0,1,5.0,Blue-winged Teal,Spatula discors,After Hatching Year,Female
B78877108757,B78877108757,B,8/20/2014,2014,CA,51.5,-105.5,60,41,1400,3.0,1,5.0,Blue-winged Teal,Spatula discors,After Hatching Year,Female
B88877108868,B88877108868,B,8/20/2014,2014,CA,51.5,-105.5,60,41,1400,3.0,1,5.0,Blue-winged Teal,Spatula discors,After Hatching Year,Female
B88877108878,B88877108878,B,8/20/2014,2014,CA,51.5,-105.5,60,41,1400,3.0,1,5.0,Blue-winged Teal,Spatula discors,After Hatching Year,Female
B88877108888,B88877108888,B,8/20/2014,2014,CA,51.5,-105.5,60,41,1400,3.0,1,5.0,Blue-winged Teal,Spatula discors,After Hatching Year,Female
B78877374983,B78877374983,B,8/20/2014,2014,CA,52.5,-107.5,60,41,1400,3.0,2,4.0,Blue-winged Teal,Spatula discors,Hatching Year,Male
B78877374997,B78877374997,B,8/20/2014,2014,CA,52.5,-107.5,60,41,1400,3.0,2,4.0,Blue-winged Teal,Spatula discors,Hatching Year,Male
B78877374913,B78877374913,B,8/20/2014,2014,CA,52.5,-107.5,60,41,1400,3.0,2,4.0,Blue-winged Teal,Spatula discors,Hatching Year,Male
B78877374934,B78877374934,B,8/20/2014,2014,CA,52.5,-107.5,60,41,1400,3.0,2,4.0,Blue-winged Teal,Spatula discors,Hatching Year,Male
B78877108710,B78877108710,B,8/20/2014,2014,CA,51.5,-105.5,60,41,1400,3.0,1,5.0,Blue-winged Teal,Spatula discors,After Hatching Year,Female
B88877108728,B88877108728,B,8/20/2014,2014,CA,51.5,-105.5,60,41,1400,3.0,1,5.0,Blue-winged Teal,Spatula discors,After Hatching Year,Female
B88877374808,B88877374808,B,8/20/2014,2014,CA,52.5,-107.5,60,41,1400,3.0,2,4.0,Blue-winged Teal,Spatula discors,Hatching Year,Male
B78877374827,B78877374827,B,8/20/2014,2014,CA,52.5,-107.5,60,41,1400,3.0,2,4.0,Blue-winged Teal,Spatula discors,Hatching Year,Male
B69060962182,B69060962182,B,8/20/2014,2014,CA,53.5,-108.5,60,41,1400,3.0,2,5.0,Blue-winged Teal,Spatula discors,Hatching Year,Female
B08877026602,B08877026602,B,8/20/2014,2014,CA,53.5,-108.5,60,41,1400,3.0,1,4.0,Blue-winged Teal,Spatula discors,After Hatching Year,Male
B88877026647,B88877026647,B,8/20/2014,2014,CA,53.5,-108.5,60,41,1400,3.0,1,4.0,Blue-winged Teal,Spatula discors,After Hatching Year,Male
B28877026778,B28877026778,B,8/20/2014,2014,CA,53.5,-108.5,60,41,1400,3.0,1,4.0,Blue-winged Teal,Spatula discors,After Hatching Year,Male
B08877026768,B08877026768,B,8/20/2014,2014,CA,53.5,-108.5,60,41,1400,3.0,1,4.0,Blue-winged Teal,Spatula discors,After Hatching Year,Male
B69060756946,B69060756946,B,8/20/2014,2014,CA,51.5,-109.5,60,41,1400,3.0,2,5.0,Blue-winged Teal,Spatula discors,Hatching Year,Female
B29060962146,B29060962146,B,8/20/2014,2014,CA,53.5,-108.5,60,41,1400,3.0,2,5.0,Blue-winged Teal,Spatula discors,Hatching Year,Female
B69060962269,B69060962269,B,8/20/2014,2014,CA,53.5,-108.5,60,41,1400,3.0,2,5.0,Blue-winged Teal,Spatula discors,Hatching Year,Female
B48877345418,B48877345418,B,8/20/2014,2014,CA,51.5,-109.5,60,41,1400,3.0,2,4.0,Blue-winged Teal,Spatula discors,Hatching Year,Male
B58877345427,B58877345427,B,8/20/2014,2014,CA,51.5,-109.5,60,41,1400,3.0,2,4.0,Blue-winged Teal,Spatula discors,Hatching Year,Male
B88877345443,B88877345443,B,8/20/2014,2014,CA,51.5,-109.5,60,41,1400,3.0,2,4.0,Blue-winged Teal,Spatula discors,Hatching Year,Male
B48877345577,B48877345577,B,8/20/2014,2014,CA,51.5,-109.5,60,41,1400,3.0,2,4.0,Blue-winged Teal,Spatula discors,Hatching Year,Male
B58877345583,B58877345583,B,8/20/2014,2014,CA,51.5,-109.5,60,41,1400,3.0,2,4.0,Blue-winged Teal,Spatula discors,Hatching Year,Male
B88877028878,B88877028878,B,8/20/2014,2014,CA,53.5,-108.5,60,41,1400,3.0,1,4.0,Blue-winged Teal,Spatula discors,After Hatching Year,Male
B88877028897,B88877028897,B,8/20/2014,2014,CA,53.5,-108.5,60,41,1400,3.0,1,4.0,Blue-winged Teal,Spatula discors,After Hatching Year,Male
B88877028817,B88877028817,B,8/20/2014,2014,CA,53.5,-108.5,60,41,1400,3.0,2,4.0,Blue-winged Teal,Spatula discors,Hatching Year,Male
B78877028830,B78877028830,B,8/20/2014,2014,CA,53.5,-108.5,60,41,1400,3.0,2,4.0,Blue-winged Teal,Spatula discors,Hatching Year,Male
B28877028858,B28877028858,B,8/20/2014,2014,CA,53.5,-108.5,60,41,1400,3.0,2,4.0,Blue-winged Teal,Spatula discors,Hatching Year,Male
B88877028970,B88877028970,B,8/20/2014,2014,CA,53.5,-108.5,60,41,1400,3.0,2,4.0,Blue-winged Teal,Spatula discors,Hatching Year,Male
B68877026628,B68877026628,B,8/20/2014,2014,CA,53.5,-108.5,60,41,1400,3.0,1,4.0,Blue-winged Teal,Spatula discors,After Hatching Year,Male
B08877026686,B08877026686,B,8/20/2014,2014,CA,53.5,-108.5,60,41,1400,3.0,1,4.0,Blue-winged Teal,Spatula discors,After Hatching Year,Male
B38877374843,B38877374843,B,8/20/2014,2014,CA,52.5,-107.5,60,41,1400,3.0,2,4.0,Blue-winged Teal,Spatula discors,Hatching Year,Male
B78877026660,B78877026660,B,8/20/2014,2014,CA,53.5,-108.5,60,41,1400,3.0,1,4.0,Blue-winged Teal,Spatula discors,After Hatching Year,Male
B78877374857,B78877374857,B,8/20/2014,2014,CA,52.5,-107.5,60,41,1400,3.0,2,4.0,Blue-winged Teal,Spatula discors,Hatching Year,Male
B88877374967,B88877374967,B,8/20/2014,2014,CA,52.5,-107.5,60,41,1400,3.0,2,4.0,Blue-winged Teal,Spatula discors,Hatching Year,Male
B78877374837,B78877374837,B,8/20/2014,2014,CA,52.5,-107.5,60,41,1400,3.0,2,4.0,Blue-winged Teal,Spatula discors,Hatching Year,Male
B09060940620,B09060940620,B,8/20/2014,2014,CA,51.5,-102.5,60,41,1400,3.0,2,5.0,Blue-winged Teal,Spatula discors,Hatching Year,Female
B99060940640,B99060940640,B,8/20/2014,2014,CA,51.5,-102.5,60,41,1400,3.0,2,5.0,Blue-winged Teal,Spatula discors,Hatching Year,Female
B99060940760,B99060940760,B,8/20/2014,2014,CA,51.5,-102.5,60,41,1400,3.0,2,5.0,Blue-winged Teal,Spatula discors,Hatching Year,Female
B09060940780,B09060940780,B,8/20/2014,2014,CA,51.5,-102.5,60,41,1400,3.0,2,5.0,Blue-winged Teal,Spatula discors,Hatching Year,Female
B09060940709,B09060940709,B,8/20/2014,2014,CA,51.5,-102.5,60,41,1400,3.0,2,5.0,Blue-winged Teal,Spatula discors,Hatching Year,Female
B88877330253,B88877330253,B,8/20/2014,2014,CA,51.5,-109.5,60,41,1400,3.0,1,4.0,Blue-winged Teal,Spatula discors,After Hatching Year,Male
B38877330377,B38877330377,B,8/20/2014,2014,CA,51.5,-109.5,60,41,1400,3.0,1,4.0,Blue-winged Teal,Spatula discors,After Hatching Year,Male
B38877330393,B38877330393,B,8/20/2014,2014,CA,51.5,-109.5,60,41,1400,3.0,1,4.0,Blue-winged Teal,Spatula discors,After Hatching Year,Male
B38877330317,B38877330317,B,8/20/2014,2014,CA,51.5,-109.5,60,41,1400,3.0,1,4.0,Blue-winged Teal,Spatula discors,After Hatching Year,Male
B88877330333,B88877330333,B,8/20/2014,2014,CA,51.5,-109.5,60,41,1400,3.0,1,4.0,Blue-winged Teal,Spatula discors,After Hatching Year,Male
B78877330358,B78877330358,B,8/20/2014,2014,CA,51.5,-109.5,60,41,1400,3.0,1,4.0,Blue-winged Teal,Spatula discors,After Hatching Year,Male
B48877330473,B48877330473,B,8/20/2014,2014,CA,51.5,-109.5,60,41,1400,3.0,1,4.0,Blue-winged Teal,Spatula discors,After Hatching Year,Male
B88877330498,B88877330498,B,8/20/2014,2014,CA,51.5,-109.5,60,41,1400,3.0,1,4.0,Blue-winged Teal,Spatula discors,After Hatching Year,Male
B88877330410,B88877330410,B,8/20/2014,2014,CA,51.5,-109.5,60,41,1400,3.0,1,4.0,Blue-winged Teal,Spatula discors,After Hatching Year,Male
B78877028982,B78877028982,B,8/20/2014,2014,CA,53.5,-108.5,60,41,1400,3.0,2,4.0,Blue-winged Teal,Spatula discors,Hatching Year,Male
B88877330018,B88877330018,B,8/21/2014,2014,CA,51.5,-109.5,60,41,1400,3.0,1,4.0,Blue-winged Teal,Spatula discors,After Hatching Year,Male
B08877028842,B08877028842,B,8/20/2014,2014,CA,53.5,-108.5,60,41,1400,3.0,2,4.0,Blue-winged Teal,Spatula discors,Hatching Year,Male
B88877300497,B88877300497,B,8/21/2014,2014,CA,52.5,-107.5,60,41,1400,3.0,1,4.0,Blue-winged Teal,Spatula discors,After Hatching Year,Male
B08877300370,B08877300370,B,8/21/2014,2014,CA,52.5,-107.5,60,41,1400,3.0,1,4.0,Blue-winged Teal,Spatula discors,After Hatching Year,Male
B88877300240,B88877300240,B,8/21/2014,2014,CA,52.5,-107.5,60,41,1400,3.0,1,4.0,Blue-winged Teal,Spatula discors,After Hatching Year,Male
B38877300398,B38877300398,B,8/21/2014,2014,CA,52.5,-107.5,60,41,1400,3.0,1,4.0,Blue-winged Teal,Spatula discors,After Hatching Year,Male
B38877300310,B38877300310,B,8/21/2014,2014,CA,52.5,-107.5,60,41,1400,3.0,1,4.0,Blue-winged Teal,Spatula discors,After Hatching Year,Male
B88877300328,B88877300328,B,8/21/2014,2014,CA,52.5,-107.5,60,41,1400,3.0,1,4.0,Blue-winged Teal,Spatula discors,After Hatching Year,Male
B78877300347,B78877300347,B,8/21/2014,2014,CA,52.5,-107.5,60,41,1400,3.0,1,4.0,Blue-winged Teal,Spatula discors,After Hatching Year,Male
B08877300468,B08877300468,B,8/21/2014,2014,CA,52.5,-107.5,60,41,1400,3.0,1,4.0,Blue-winged Teal,Spatula discors,After Hatching Year,Male
B48877300478,B48877300478,B,8/21/2014,2014,CA,52.5,-107.5,60,41,1400,3.0,1,4.0,Blue-winged Teal,Spatula discors,After Hatching Year,Male
B88877300417,B88877300417,B,8/21/2014,2014,CA,52.5,-107.5,60,41,1400,3.0,1,4.0,Blue-winged Teal,Spatula discors,After Hatching Year,Male
B78877308518,B78877308518,B,8/21/2014,2014,CA,52.5,-107.5,60,41,1400,3.0,1,5.0,Blue-winged Teal,Spatula discors,After Hatching Year,Female
